dst_host_srv_count,dst_host_diff_srv_rate,flag,srv_serror_rate,serror_rate,Malicious
13,0.07,4,1.0,1.0,1
1,0.06,4,1.0,1.0,1
24,0.02,2,0.0,0.0,1
25,0.05,4,1.0,1.0,1
235,0.0,2,0.0,0.0,1
13,0.06,1,0.0,0.0,1
116,0.55,2,0.0,0.0,1
20,0.05,4,1.0,1.0,1
3,0.07,4,1.0,1.0,1
15,0.06,4,1.0,1.0,1
151,0.0,2,0.0,0.0,1
19,0.05,4,1.0,1.0,1
144,0.0,2,0.0,0.0,1
7,0.08,4,1.0,1.0,1
2,0.82,5,0.0,0.0,1
16,0.07,4,1.0,1.0,1
25,0.05,4,1.0,1.0,1
122,0.0,2,0.0,0.0,1
15,0.07,4,1.0,1.0,1
6,0.08,4,1.0,1.0,1
2,0.58,2,0.0,0.0,1
4,0.05,4,1.0,1.0,1
4,0.09,4,1.0,1.0,1
1,1.0,1,0.0,0.08,1
3,0.08,3,0.67,0.79,1
20,0.05,4,1.0,1.0,1
5,0.07,1,0.0,0.0,1
17,0.07,4,1.0,1.0,1
16,0.05,4,1.0,1.0,1
6,0.06,4,1.0,1.0,1
48,0.23,2,0.0,0.0,1
19,0.07,1,0.0,0.0,1
179,0.0,2,0.0,0.0,1
87,0.01,4,1.0,1.0,1
80,0.0,2,0.0,0.0,1
6,0.07,4,1.0,1.0,1
3,0.07,4,1.0,1.0,1
19,0.07,4,1.0,1.0,1
12,0.07,4,1.0,1.0,1
4,0.09,4,1.0,1.0,1
6,0.07,4,1.0,1.0,1
1,0.51,1,0.0,0.01,1
17,0.06,4,1.0,0.97,1
2,0.05,4,1.0,1.0,1
84,0.03,2,0.0,0.0,1
2,0.22,2,0.0,0.0,1
4,0.43,2,0.0,0.0,1
1,0.94,6,1.0,1.0,1
151,0.0,2,0.0,0.0,1
16,0.07,4,1.0,0.99,1
4,0.07,1,0.0,0.0,1
29,0.05,4,1.0,1.0,1
5,0.07,4,1.0,1.0,1
9,0.07,4,1.0,1.0,1
33,0.07,4,1.0,1.0,1
13,0.07,3,0.0,0.0,1
4,0.06,4,1.0,1.0,1
25,0.05,4,1.0,1.0,1
255,0.0,2,0.0,0.0,1
1,0.95,6,1.0,1.0,1
7,0.07,4,1.0,1.0,1
59,0.04,4,1.0,1.0,1
25,0.05,4,1.0,1.0,1
3,0.07,4,1.0,1.0,1
255,0.0,2,0.0,0.0,1
3,0.07,4,1.0,1.0,1
38,0.04,4,1.0,1.0,1
22,0.06,4,1.0,1.0,1
2,0.68,5,0.0,0.0,1
17,0.07,4,1.0,1.0,1
186,0.02,2,0.0,0.0,1
17,0.06,4,1.0,1.0,1
10,0.07,4,1.0,1.0,1
14,0.08,4,1.0,1.0,1
15,0.07,4,1.0,1.0,1
4,0.06,1,0.0,0.0,1
4,0.07,4,1.0,1.0,1
18,0.07,4,1.0,1.0,1
17,0.05,4,1.0,1.0,1
16,0.06,4,1.0,1.0,1
23,0.05,4,1.0,1.0,1
1,1.0,1,0.0,0.06,1
14,0.08,4,1.0,1.0,1
3,0.07,2,0.0,0.0,1
6,0.08,4,1.0,1.0,1
14,0.06,4,1.0,1.0,1
97,0.1,2,0.0,0.0,1
2,0.71,5,0.0,0.0,1
8,0.06,4,1.0,1.0,1
44,0.05,2,0.0,0.0,1
1,0.55,1,0.0,0.1,1
20,0.08,4,1.0,1.0,1
7,0.08,4,1.0,1.0,1
23,0.05,4,1.0,1.0,1
1,0.08,1,0.0,0.0,1
19,0.07,4,1.0,1.0,1
1,1.0,1,0.0,0.0,1
19,0.07,4,1.0,1.0,1
12,0.05,4,1.0,1.0,1
7,0.07,4,1.0,1.0,1
13,0.07,1,0.0,0.0,1
9,0.08,1,0.0,0.0,1
255,0.0,2,0.0,0.0,1
141,0.45,2,0.0,0.0,1
16,0.06,4,1.0,1.0,1
1,0.32,5,0.0,0.0,1
12,0.08,4,1.0,1.0,1
18,0.07,4,1.0,1.0,1
1,0.47,1,0.0,0.16,1
15,0.07,4,1.0,1.0,1
88,0.01,2,0.0,0.01,1
32,0.0,2,0.0,0.0,1
80,0.0,2,0.0,0.0,1
18,0.07,4,1.0,1.0,1
7,0.07,1,0.0,0.0,1
14,0.08,4,1.0,1.0,1
12,0.06,4,1.0,1.0,1
83,0.0,2,0.0,0.0,1
4,0.08,4,1.0,1.0,1
25,0.06,4,1.0,1.0,1
14,0.06,4,1.0,1.0,1
23,0.04,4,1.0,1.0,1
10,0.07,4,1.0,1.0,1
7,0.07,4,1.0,1.0,1
19,0.06,4,1.0,1.0,1
8,0.06,4,1.0,1.0,1
24,0.05,4,1.0,1.0,1
1,0.09,4,1.0,1.0,1
18,0.05,4,1.0,1.0,1
6,0.05,4,1.0,1.0,1
18,0.07,4,1.0,1.0,1
255,0.0,2,0.0,0.0,1
29,0.07,1,0.0,0.0,1
1,0.07,5,0.0,0.0,1
36,0.0,2,0.0,0.0,1
255,0.0,2,0.0,0.0,1
7,0.08,1,0.0,0.0,1
5,0.07,1,0.0,0.0,1
16,0.07,4,1.0,1.0,1
15,0.07,4,1.0,1.0,1
17,0.07,4,1.0,1.0,1
13,0.07,4,1.0,1.0,1
3,0.06,4,1.0,1.0,1
2,0.5,5,0.0,0.0,1
11,0.06,4,1.0,1.0,1
23,0.07,1,0.0,0.0,1
215,0.02,2,0.0,0.0,1
28,0.06,4,1.0,1.0,1
4,0.07,1,0.0,0.0,1
38,0.06,1,0.0,0.0,1
13,0.09,4,1.0,1.0,1
14,0.07,4,1.0,1.0,1
2,0.13,5,0.0,0.0,1
18,0.08,4,1.0,1.0,1
21,0.06,4,1.0,1.0,1
1,0.05,4,1.0,1.0,1
19,0.07,4,1.0,1.0,1
255,0.0,2,0.0,0.0,1
19,0.08,4,1.0,1.0,1
23,0.05,4,1.0,1.0,1
4,0.07,4,1.0,1.0,1
19,0.07,4,1.0,1.0,1
73,0.0,2,0.0,0.0,1
6,0.07,4,1.0,1.0,1
2,0.74,5,0.0,0.0,1
30,0.56,2,0.0,0.0,1
8,0.06,4,1.0,1.0,1
63,0.2,2,0.0,0.0,1
1,1.0,11,0.0,0.0,1
5,0.06,4,1.0,1.0,1
15,0.07,4,1.0,1.0,1
68,0.02,4,1.0,1.0,1
16,0.07,1,0.0,0.0,1
1,1.0,1,0.0,0.09,1
13,0.07,4,1.0,1.0,1
60,0.02,4,1.0,1.0,1
9,0.07,4,1.0,1.0,1
8,0.08,4,1.0,1.0,1
25,0.05,4,1.0,1.0,1
1,0.07,4,1.0,1.0,1
10,0.08,4,1.0,1.0,1
59,0.04,4,1.0,1.0,1
3,0.08,1,0.0,0.0,1
19,0.06,4,1.0,1.0,1
44,0.27,2,0.0,0.0,1
4,0.08,4,1.0,1.0,1
13,0.07,4,1.0,1.0,1
3,0.07,1,0.0,0.0,1
15,0.08,4,1.0,1.0,1
2,0.33,3,0.5,0.65,1
17,0.08,4,1.0,1.0,1
2,0.07,4,1.0,1.0,1
52,0.02,4,1.0,1.0,1
10,0.09,4,1.0,1.0,1
5,0.06,4,1.0,1.0,1
1,0.54,1,0.0,0.0,1
8,0.07,4,1.0,1.0,1
11,0.09,4,1.0,1.0,1
152,0.02,2,0.0,0.0,1
3,0.08,4,1.0,1.0,1
210,0.0,2,0.0,0.0,1
2,0.07,4,1.0,1.0,1
3,0.08,4,1.0,1.0,1
21,0.05,4,1.0,1.0,1
1,0.2,2,0.0,0.0,1
1,0.09,4,1.0,1.0,1
182,0.04,2,0.0,0.0,1
4,0.07,4,1.0,1.0,1
21,0.05,4,1.0,1.0,1
21,0.05,4,1.0,1.0,1
2,0.07,1,0.0,0.0,1
30,0.0,2,0.0,0.0,1
15,0.08,4,1.0,1.0,1
9,0.07,1,0.0,0.0,1
15,0.07,4,1.0,1.0,1
21,0.02,2,0.0,0.0,1
97,0.0,2,0.0,0.0,1
16,0.07,1,0.0,0.0,1
13,0.09,4,1.0,1.0,1
12,0.07,4,1.0,1.0,1
9,0.09,1,0.0,0.0,1
22,0.05,4,1.0,1.0,1
11,0.08,4,1.0,1.0,1
2,0.08,4,1.0,1.0,1
10,0.06,4,1.0,1.0,1
229,0.0,2,0.0,0.0,1
2,0.08,4,1.0,1.0,1
138,0.0,2,0.0,0.0,1
16,0.08,4,1.0,1.0,1
19,0.06,4,1.0,1.0,1
13,0.07,4,1.0,1.0,1
1,1.0,1,0.0,0.06,1
12,0.06,4,1.0,1.0,1
8,0.06,4,1.0,1.0,1
30,0.0,2,0.0,0.0,1
2,0.08,4,1.0,1.0,1
8,0.06,4,1.0,1.0,1
61,0.0,2,0.0,0.0,1
79,0.64,2,0.0,0.0,1
19,0.08,4,1.0,1.0,1
8,0.06,4,1.0,1.0,1
4,0.02,2,0.0,0.0,1
29,0.05,1,0.0,0.0,1
14,0.07,4,1.0,1.0,1
1,0.08,4,1.0,1.0,1
24,0.05,4,1.0,1.0,1
4,0.08,4,1.0,1.0,1
62,0.02,2,0.0,0.0,1
20,0.08,4,1.0,1.0,1
50,0.05,4,1.0,1.0,1
28,0.05,4,1.0,1.0,1
56,0.0,2,0.0,0.0,1
2,0.08,4,1.0,1.0,1
7,0.05,4,1.0,1.0,1
27,0.06,4,1.0,1.0,1
19,0.07,1,0.0,0.0,1
4,0.06,4,1.0,1.0,1
15,0.07,1,0.0,0.0,1
2,0.73,5,0.0,0.0,1
2,0.07,1,0.0,0.0,1
1,1.0,1,0.0,0.1,1
16,0.0,2,0.0,0.0,1
3,0.07,4,1.0,1.0,1
25,0.07,4,1.0,1.0,1
18,0.08,4,1.0,1.0,1
20,0.07,1,0.0,0.0,1
2,0.22,5,0.0,0.0,1
18,0.07,4,1.0,1.0,1
1,0.06,1,0.0,0.0,1
16,0.05,4,1.0,1.0,1
86,0.0,2,0.0,0.0,1
19,0.07,4,1.0,1.0,1
13,0.08,4,1.0,1.0,1
18,0.07,4,1.0,1.0,1
18,0.06,4,1.0,1.0,1
5,0.54,2,0.0,0.0,1
5,0.06,4,1.0,1.0,1
9,0.08,4,1.0,1.0,1
7,0.07,1,0.0,0.0,1
83,0.0,2,0.0,0.0,1
1,1.0,1,0.0,0.08,1
20,0.07,1,0.0,0.0,1
1,0.96,6,1.0,1.0,1
18,0.07,4,1.0,1.0,1
1,1.0,1,0.0,0.0,1
17,0.05,4,1.0,1.0,1
69,0.01,2,0.0,0.0,1
5,0.07,4,1.0,1.0,1
20,0.06,4,1.0,1.0,1
2,0.24,5,0.0,0.0,1
123,0.0,2,0.0,0.0,1
18,0.09,4,1.0,1.0,1
2,0.07,3,0.0,0.0,1
21,0.05,2,0.0,0.0,1
63,0.02,4,1.0,1.0,1
8,0.07,1,0.0,0.0,1
13,0.09,3,0.0,0.0,1
73,0.64,2,0.0,0.0,1
8,0.05,4,1.0,1.0,1
20,0.07,4,1.0,1.0,1
176,0.0,2,0.0,0.0,1
65,0.02,4,1.0,1.0,1
95,0.01,4,1.0,1.0,1
5,0.07,4,1.0,1.0,1
20,0.07,3,0.0,0.0,1
214,0.0,2,0.0,0.0,1
7,0.07,4,1.0,1.0,1
5,0.06,4,1.0,1.0,1
1,0.96,6,1.0,1.0,1
128,0.0,2,0.0,0.0,1
9,0.06,4,1.0,1.0,1
45,0.0,2,0.0,0.0,1
44,0.0,2,0.0,0.0,1
2,0.73,5,0.0,0.0,1
15,0.06,4,1.0,1.0,1
161,0.01,2,0.0,0.0,1
4,0.06,3,0.0,0.0,1
1,1.0,1,0.0,0.08,1
14,0.06,4,1.0,1.0,1
255,0.0,2,0.0,0.0,1
14,0.07,4,1.0,1.0,1
11,0.26,2,0.0,0.0,1
17,0.05,4,1.0,1.0,1
17,0.06,4,1.0,1.0,1
61,0.0,2,0.0,0.0,1
26,0.0,2,0.0,0.0,1
1,0.48,1,0.0,0.14,1
3,0.07,4,1.0,1.0,1
11,0.08,4,1.0,1.0,1
6,0.07,1,0.0,0.0,1
18,0.07,4,1.0,1.0,1
2,0.06,4,1.0,1.0,1
3,0.06,4,1.0,1.0,1
4,0.87,2,0.0,0.0,1
1,0.07,4,1.0,1.0,1
6,0.0,4,1.0,1.0,1
5,0.07,4,1.0,1.0,1
3,0.06,4,1.0,1.0,1
6,0.07,4,1.0,1.0,1
13,0.0,2,0.0,0.0,1
8,0.07,1,0.0,0.0,1
5,0.09,4,1.0,1.0,1
26,0.05,4,1.0,1.0,1
30,0.06,4,1.0,1.0,1
2,0.07,4,1.0,1.0,1
21,0.05,4,1.0,1.0,1
1,0.17,1,0.0,0.0,1
11,0.01,2,0.0,0.0,1
8,0.08,4,1.0,1.0,1
6,0.08,4,1.0,1.0,1
3,0.07,3,0.0,0.0,1
53,0.0,2,0.0,0.0,1
6,0.06,4,1.0,1.0,1
17,0.09,4,1.0,1.0,1
20,0.06,4,1.0,1.0,1
25,0.06,4,1.0,1.0,1
13,0.08,4,1.0,1.0,1
61,0.02,2,0.0,0.0,1
2,0.27,3,0.5,0.67,1
24,0.91,2,0.0,0.81,1
8,0.06,4,1.0,1.0,1
10,0.08,4,1.0,1.0,1
1,0.07,1,0.0,0.0,1
3,0.07,4,1.0,1.0,1
5,0.06,1,0.0,0.0,1
9,0.07,4,1.0,1.0,1
16,0.07,1,0.0,0.0,1
5,0.06,4,1.0,0.99,1
34,0.07,1,0.0,0.0,1
255,0.0,5,0.0,0.0,1
4,0.06,4,1.0,1.0,1
95,0.0,2,0.0,0.0,1
10,0.07,4,1.0,1.0,1
255,0.0,2,0.0,0.0,1
21,0.05,4,1.0,1.0,1
1,0.45,1,0.0,0.0,1
2,0.06,4,1.0,1.0,1
4,0.08,4,1.0,1.0,1
20,0.05,4,1.0,1.0,1
12,0.08,4,1.0,1.0,1
9,0.07,4,1.0,1.0,1
3,0.07,4,1.0,1.0,1
1,0.07,4,1.0,1.0,1
13,0.07,4,1.0,1.0,1
6,0.07,4,1.0,1.0,1
39,0.07,4,1.0,1.0,1
19,0.07,4,1.0,1.0,1
10,0.06,4,1.0,1.0,1
19,0.07,4,1.0,1.0,1
3,0.4,4,1.0,1.0,1
3,0.06,4,1.0,1.0,1
144,0.01,4,1.0,1.0,1
25,0.07,4,1.0,1.0,1
7,0.08,4,1.0,1.0,1
56,0.02,4,1.0,1.0,1
44,0.0,2,0.0,0.0,1
11,0.05,4,1.0,1.0,1
46,0.03,4,1.0,1.0,1
85,0.06,2,0.0,0.0,1
47,0.02,2,0.0,0.0,1
10,0.07,4,1.0,1.0,1
4,0.08,4,1.0,1.0,1
1,0.72,5,0.0,0.0,1
93,0.0,2,0.0,0.0,1
11,0.05,4,1.0,1.0,1
3,0.07,4,1.0,1.0,1
4,0.07,4,1.0,1.0,1
4,0.08,2,0.0,0.0,1
2,0.07,4,1.0,1.0,1
12,0.05,4,1.0,1.0,1
18,0.05,4,1.0,1.0,1
142,0.05,2,0.0,0.0,1
18,0.07,1,0.0,0.0,1
84,0.06,2,0.0,0.0,1
2,0.06,1,0.0,0.0,1
25,0.0,3,0.0,0.0,1
19,0.06,4,1.0,1.0,1
10,0.08,4,1.0,1.0,1
9,0.07,4,1.0,1.0,1
4,0.06,1,0.0,0.0,1
5,0.07,1,0.0,0.0,1
12,0.06,4,1.0,1.0,1
3,0.08,4,1.0,1.0,1
50,0.38,2,0.0,0.0,1
3,0.09,4,1.0,1.0,1
79,0.0,2,0.0,0.0,1
18,0.06,4,1.0,1.0,1
1,0.12,4,1.0,1.0,1
5,0.07,4,1.0,1.0,1
9,0.15,4,1.0,1.0,1
255,0.0,2,0.0,0.0,1
6,0.07,4,1.0,1.0,1
9,0.09,1,0.0,0.0,1
7,0.06,4,1.0,1.0,1
1,1.0,1,0.0,0.07,1
1,1.0,1,0.0,0.11,1
1,1.0,1,0.0,0.05,1
37,0.23,2,0.0,0.0,1
15,0.08,4,1.0,1.0,1
35,0.02,2,0.0,0.0,1
10,0.07,3,0.0,0.0,1
1,0.96,1,0.0,0.11,1
1,0.17,1,0.0,0.0,1
5,0.06,1,0.0,0.0,1
10,0.07,4,1.0,1.0,1
13,0.05,4,1.0,1.0,1
7,0.07,4,1.0,1.0,1
1,0.51,5,0.0,0.0,1
15,0.05,4,1.0,1.0,1
12,0.07,1,0.0,0.0,1
1,0.07,4,1.0,1.0,1
13,0.05,4,1.0,1.0,1
11,0.05,4,1.0,1.0,1
19,0.08,3,0.0,0.0,1
2,0.74,5,0.0,0.0,1
14,0.06,4,1.0,1.0,1
1,0.51,1,0.0,0.0,1
129,0.0,2,0.0,0.0,1
15,0.07,4,1.0,1.0,1
1,0.74,5,0.0,0.0,1
5,0.07,4,1.0,1.0,1
8,0.06,4,1.0,1.0,1
10,0.18,2,0.0,0.0,1
16,0.08,4,1.0,1.0,1
2,0.68,5,0.0,0.0,1
22,0.05,4,1.0,1.0,1
14,0.05,4,1.0,1.0,1
44,0.0,2,0.0,0.0,1
16,0.07,4,1.0,1.0,1
20,0.06,4,1.0,1.0,1
52,0.0,2,0.0,0.0,1
18,0.93,1,0.0,0.07,1
2,0.08,4,1.0,1.0,1
64,0.02,4,1.0,1.0,1
6,0.07,4,1.0,1.0,1
7,0.06,4,1.0,1.0,1
14,0.06,4,1.0,1.0,1
24,0.05,4,1.0,1.0,1
2,1.0,1,0.0,0.0,1
1,0.0,2,0.0,0.0,1
98,0.19,2,0.0,0.0,1
9,0.08,4,1.0,1.0,1
21,0.0,2,0.0,0.0,1
13,0.07,4,1.0,1.0,1
2,0.03,5,0.0,0.0,1
151,0.05,2,0.0,0.0,1
23,0.07,4,1.0,1.0,1
1,0.07,4,1.0,1.0,1
2,0.5,5,0.0,0.0,1
7,0.09,4,1.0,1.0,1
33,0.0,2,0.0,0.0,1
3,0.07,4,1.0,1.0,1
18,0.07,4,1.0,1.0,1
12,0.08,4,1.0,1.0,1
16,0.05,4,1.0,1.0,1
44,0.21,2,0.0,0.0,1
1,0.0,6,0.58,1.0,1
2,0.06,4,1.0,1.0,1
8,0.07,1,0.0,0.0,1
20,0.07,4,1.0,1.0,1
103,0.02,2,0.0,0.0,1
255,0.0,2,0.0,0.0,1
20,0.06,4,1.0,1.0,1
64,0.0,2,0.0,0.0,1
28,0.89,2,0.0,0.78,1
2,0.73,5,0.0,0.0,1
22,0.0,2,0.0,0.0,1
9,0.06,4,1.0,1.0,1
15,0.07,4,1.0,1.0,1
2,0.5,5,0.0,0.0,1
25,0.06,4,1.0,1.0,1
19,0.06,4,1.0,1.0,1
27,0.05,4,1.0,1.0,1
29,0.07,4,1.0,1.0,1
19,0.07,4,1.0,1.0,1
22,0.06,4,1.0,1.0,1
116,0.03,2,0.0,0.0,1
24,0.04,4,1.0,1.0,1
6,0.08,4,1.0,1.0,1
11,0.07,1,0.0,0.0,1
63,0.02,4,1.0,1.0,1
36,0.04,2,0.0,0.0,1
15,0.08,1,0.0,0.0,1
20,0.07,4,1.0,1.0,1
1,1.0,6,1.0,1.0,1
10,0.06,4,1.0,1.0,1
6,0.06,4,1.0,1.0,1
18,0.05,1,0.0,0.0,1
25,0.0,2,0.0,0.0,1
81,0.0,2,0.0,0.0,1
38,0.0,2,0.0,0.0,1
9,0.08,1,0.0,0.0,1
15,0.05,4,1.0,1.0,1
255,0.0,2,0.0,0.0,1
8,0.05,4,1.0,1.0,1
18,0.07,4,1.0,1.0,1
76,0.0,2,0.0,0.0,1
21,0.0,2,0.0,0.0,1
9,0.07,4,1.0,1.0,1
3,0.02,2,0.0,0.0,1
19,0.08,4,1.0,1.0,1
2,0.07,4,1.0,0.99,1
64,0.04,4,1.0,1.0,1
2,0.06,4,1.0,1.0,1
6,0.08,4,1.0,1.0,1
19,0.07,4,1.0,1.0,1
19,0.09,1,0.0,0.0,1
14,0.07,4,1.0,1.0,1
19,0.05,3,0.0,0.0,1
1,1.0,1,0.0,0.09,1
11,0.09,4,1.0,1.0,1
8,0.08,4,1.0,1.0,1
29,0.04,4,1.0,1.0,1
194,0.15,2,0.0,0.0,1
14,0.07,4,1.0,1.0,1
7,0.06,1,0.0,0.0,1
10,0.07,4,1.0,1.0,1
2,0.69,5,0.0,0.0,1
2,0.09,1,0.0,0.0,1
17,0.06,4,1.0,1.0,1
23,0.07,4,1.0,1.0,1
2,0.08,4,1.0,1.0,1
19,0.07,4,1.0,1.0,1
47,0.05,4,1.0,1.0,1
18,0.08,4,1.0,1.0,1
2,0.73,5,0.0,0.0,1
139,0.04,2,0.0,0.0,1
5,0.05,4,1.0,1.0,1
1,0.07,4,1.0,1.0,1
2,1.0,2,0.0,0.0,1
147,0.0,2,0.0,0.0,1
141,0.01,2,0.0,0.0,1
1,1.0,1,0.0,0.03,1
13,0.06,1,0.0,0.0,1
165,0.36,2,0.0,0.0,1
7,0.06,4,1.0,1.0,1
18,0.07,4,1.0,1.0,1
8,0.07,1,0.0,0.0,1
25,0.05,4,1.0,1.0,1
3,0.43,2,0.0,0.0,1
18,0.07,4,1.0,1.0,1
2,0.09,1,0.0,0.0,1
11,0.09,1,0.0,0.0,1
1,1.0,1,0.0,0.0,1
6,0.06,4,1.0,1.0,1
11,0.07,4,1.0,1.0,1
7,0.07,1,0.0,0.0,1
129,0.0,2,0.0,0.0,1
14,0.08,3,0.0,0.0,1
16,0.07,4,1.0,1.0,1
77,0.0,2,0.0,0.0,1
90,0.0,2,0.0,0.0,1
2,0.68,5,0.0,0.0,1
4,0.07,4,1.0,1.0,1
1,0.08,4,1.0,1.0,1
10,0.05,4,1.0,1.0,1
13,0.08,4,1.0,1.0,1
18,0.06,4,1.0,1.0,1
36,0.02,2,0.0,0.0,1
66,0.02,4,1.0,1.0,1
119,0.0,2,0.0,0.0,1
20,0.06,4,1.0,1.0,1
1,1.0,1,0.0,0.09,1
31,0.06,4,1.0,1.0,1
16,0.07,1,0.0,0.0,1
1,1.0,1,0.0,0.03,1
14,0.07,4,1.0,1.0,1
35,0.05,4,1.0,1.0,1
1,0.03,5,0.0,0.0,1
10,0.08,4,1.0,1.0,1
53,0.04,4,1.0,1.0,1
14,0.04,4,1.0,1.0,1
9,0.08,4,1.0,1.0,1
8,0.06,4,1.0,1.0,1
5,0.08,4,1.0,1.0,1
5,0.09,1,0.0,0.0,1
3,0.0,2,0.58,0.67,1
6,0.08,4,1.0,1.0,1
11,0.07,4,1.0,1.0,1
10,0.06,4,1.0,1.0,1
255,0.0,2,0.0,0.0,1
1,1.0,1,0.0,0.08,1
1,0.26,5,0.0,0.0,1
1,0.06,1,0.0,0.0,1
13,0.08,4,1.0,1.0,1
6,0.05,4,1.0,1.0,1
137,0.03,4,1.0,1.0,1
15,0.05,4,1.0,1.0,1
5,0.08,3,0.0,0.0,1
2,0.06,4,1.0,0.96,1
1,1.0,1,0.0,0.0,1
17,0.07,4,1.0,1.0,1
6,0.0,2,0.0,0.0,1
4,0.07,3,0.0,0.0,1
12,0.04,2,0.0,0.0,1
15,0.06,4,1.0,1.0,1
3,0.07,1,0.0,0.0,1
7,0.08,4,1.0,1.0,1
19,0.06,4,1.0,1.0,1
21,0.16,2,0.0,0.0,1
84,0.02,2,0.0,0.0,1
1,1.0,3,0.0,0.0,1
10,0.08,1,0.0,0.0,1
12,0.06,4,1.0,1.0,1
16,0.0,2,0.0,0.0,1
9,0.02,2,0.0,0.0,1
18,0.06,4,1.0,1.0,1
6,0.07,4,1.0,1.0,1
66,0.0,2,0.0,0.0,1
175,0.0,2,0.0,0.0,1
83,0.0,2,0.0,0.0,1
1,1.0,4,1.0,0.07,1
60,0.04,4,1.0,1.0,1
2,0.06,4,1.0,1.0,1
11,0.04,4,1.0,1.0,1
18,0.06,4,1.0,1.0,1
56,0.04,4,1.0,1.0,1
47,0.02,2,0.0,0.0,1
14,0.09,4,1.0,1.0,1
2,0.67,5,0.0,0.0,1
15,0.07,1,0.0,0.0,1
2,0.06,3,0.0,0.0,1
20,0.07,4,1.0,1.0,1
2,0.05,4,1.0,1.0,1
46,0.02,4,1.0,1.0,1
20,0.05,1,0.0,0.0,1
8,0.07,4,1.0,1.0,1
3,0.07,1,0.0,0.0,1
4,0.07,4,1.0,1.0,1
20,0.07,4,1.0,1.0,1
9,0.0,2,0.0,0.0,1
62,0.0,2,0.0,0.0,1
29,0.07,1,0.0,0.0,1
4,0.05,4,1.0,1.0,1
20,0.08,4,1.0,1.0,1
9,0.0,2,0.0,0.0,1
14,0.05,4,1.0,1.0,1
27,0.01,2,0.0,0.0,1
8,0.09,4,1.0,1.0,1
14,0.07,4,1.0,1.0,1
10,0.12,4,1.0,1.0,1
16,0.06,4,1.0,1.0,1
63,0.02,4,1.0,1.0,1
1,0.07,4,1.0,1.0,1
20,0.08,4,1.0,1.0,1
17,0.07,4,1.0,1.0,1
78,0.0,2,0.0,0.0,1
20,0.07,4,1.0,1.0,1
9,0.06,4,1.0,1.0,1
12,0.07,3,0.0,0.0,1
16,0.07,4,1.0,1.0,1
2,0.08,4,1.0,1.0,1
1,0.78,6,1.0,1.0,1
7,0.06,4,1.0,1.0,1
141,0.0,2,0.0,0.0,1
6,0.33,4,1.0,1.0,1
15,0.0,4,1.0,1.0,1
19,0.07,4,1.0,1.0,1
255,0.0,2,0.0,0.0,1
14,0.08,4,1.0,1.0,1
14,0.06,1,0.0,0.0,1
10,0.05,4,1.0,1.0,1
17,0.07,4,1.0,1.0,1
38,0.0,2,0.0,0.0,1
19,0.05,4,1.0,1.0,1
62,0.02,5,0.0,0.0,1
1,0.5,1,0.0,0.01,1
2,0.05,4,1.0,1.0,1
3,0.09,4,1.0,1.0,1
17,0.07,4,1.0,1.0,1
19,0.07,4,1.0,1.0,1
17,0.06,4,1.0,1.0,1
12,0.06,4,1.0,1.0,1
13,0.91,2,0.0,0.0,1
18,0.07,4,1.0,1.0,1
1,0.09,4,1.0,1.0,1
1,0.07,4,1.0,1.0,1
6,0.35,2,0.0,0.01,1
1,1.0,1,0.0,0.15,1
6,0.07,1,0.0,0.0,1
2,0.31,2,0.0,0.0,1
255,0.0,2,0.0,0.0,1
3,0.07,4,1.0,1.0,1
225,0.01,2,0.0,0.0,1
19,0.06,4,1.0,1.0,1
1,0.05,4,1.0,1.0,1
255,0.0,2,0.0,0.0,1
16,0.06,4,1.0,1.0,1
17,0.07,4,1.0,1.0,1
19,0.06,3,0.0,0.0,1
105,0.06,2,0.0,0.0,1
16,0.07,4,1.0,1.0,1
8,0.08,4,1.0,1.0,1
63,0.02,4,1.0,1.0,1
14,0.05,4,1.0,1.0,1
18,0.08,4,1.0,1.0,1
4,0.08,1,0.0,0.0,1
1,1.0,1,0.0,0.1,1
5,0.07,4,1.0,1.0,1
85,0.02,2,0.0,0.0,1
2,0.06,4,1.0,1.0,1
16,0.06,4,1.0,1.0,1
64,0.02,4,1.0,1.0,1
5,0.06,4,1.0,1.0,1
16,0.07,1,0.0,0.0,1
3,0.0,2,0.0,0.0,1
1,1.0,1,0.0,0.08,1
2,0.73,5,0.0,0.0,1
1,0.07,3,0.0,0.0,1
17,0.06,4,1.0,1.0,1
3,0.07,1,0.0,0.0,1
1,1.0,1,0.0,0.17,1
1,0.09,1,0.0,0.0,1
3,0.05,4,1.0,1.0,1
1,0.02,2,0.0,0.0,1
15,0.06,4,1.0,1.0,1
16,0.06,4,1.0,1.0,1
234,0.0,2,0.0,0.0,1
11,0.06,4,1.0,1.0,1
22,0.07,4,1.0,1.0,1
19,0.07,4,1.0,1.0,1
18,0.08,4,1.0,1.0,1
20,0.07,1,0.0,0.0,1
6,0.07,4,1.0,1.0,1
5,0.06,4,1.0,1.0,1
17,0.05,4,1.0,1.0,1
119,0.02,2,0.0,0.0,1
14,0.07,4,1.0,1.0,1
18,0.07,4,1.0,1.0,1
17,0.07,4,1.0,1.0,1
11,0.08,1,0.0,0.0,1
29,0.0,2,0.0,0.0,1
206,0.02,2,0.0,0.0,1
8,0.05,4,1.0,1.0,1
12,0.05,4,1.0,1.0,1
