dst_host_srv_serror_rate,dst_host_serror_rate,serror_rate,srv_serror_rate,count,flag,same_srv_rate,dst_host_srv_count,dst_host_diff_srv_rate,Malicious
0,0,0,0,8,2,0.12,1,0.24,1
0,0,0,0,298,3,0.07,20,0.07,1
1,1,1,1,272,4,0.08,22,0.05,1
1,1,1,1,215,4,0.11,24,0.05,1
0,0,0,0,510,2,1,202,0.02,1
1,1,1,1,235,4,0.07,17,0.06,1
1,1,1,1,248,4,0.02,16,0.06,1
1,1,1,1,140,4,0.08,20,0.13,1
0,0,0,0,4,2,0.25,2,0.03,1
0,0,0,0,213,1,0.03,7,0.07,1
1,1,1,1,98,4,0.03,3,0.07,1
1,1,1,1,241,4,0.01,2,0.07,1
1,1,1,1,41,4,0.24,59,0.04,1
0,0.01,0,0,273,2,1,103,0.04,1
1,1,1,1,93,4,0.15,13,0.08,1
1,1,1,1,223,4,0.06,18,0.07,1
1,1,1,1,243,4,0.01,3,0.07,1
0,0,0,0,116,1,0.03,3,0.07,1
0,0,0,0,510,2,1,35,0.02,1
0,0,0,0,1,5,1,1,0.52,1
0,0,0,0,257,3,0.04,11,0.08,1
0,0,0,0,106,1,0.06,6,0.07,1
0,0,0,0,1,2,1,173,0,1
0,0,0,0,10,2,0.3,69,0.17,1
0,0,0,0,125,1,0.01,1,0.06,1
0,0,0,0,1,2,1,151,0,1
0,0,0,0,133,2,0.72,146,0.05,1
1,1,1,1,149,4,0.01,2,0.07,1
1,1,1,1,202,4,0,1,0.07,1
0,0.02,0,0,511,2,1,65,0.02,1
0,0,0,0,119,2,0.92,180,0.04,1
0,0,0,0,1,2,1,57,0,1
0,0.13,0,0,2,2,0.5,1,1,1
0,0,0,0,1,5,1,1,0.15,1
1,1,1,1,144,4,0.1,8,0.06,1
0.88,0.88,1,1,14,4,1,16,0,1
1,1,1,1,103,4,0.17,5,0.07,1
0,0,0,0,150,2,1,255,0,1
1,1,1,1,239,4,0.05,11,0.07,1
1,1,1,1,134,4,0.09,8,0.07,1
1,1,1,1,221,4,0.04,7,0.07,1
1,1,1,1,289,4,0.03,11,0.08,1
1,1,1,1,149,4,0.13,7,0.23,1
1,1,1,1,250,4,0.01,2,0.07,1
0,0,0,0,3,2,1,36,0.01,1
1,1,1,1,23,4,0.52,12,0.07,1
1,1,1,1,70,4,0.29,20,0.06,1
1,0.05,1,1,1,4,1,1,1,1
0,0,0,0,511,2,1,155,0.17,1
1,1,1,1,241,4,0,20,0.07,1
0,0,0,0,1,2,1,107,0,1
1,1,1,1,295,4,0.06,2,0.06,1
1,1,1,1,243,4,0.01,3,0.05,1
0,0,0,0,300,3,0.07,20,0.06,1
1,1,1,1,279,4,0.01,17,0.06,1
1,1,1,1,111,4,0.05,6,0.08,1
0,0.08,0,0,511,2,1,35,0.09,1
1,1,1,1,43,4,0.23,62,0.02,1
0,0,0,0,2,2,1,2,0.2,1
1,1,1,1,132,4,0.02,8,0.07,1
1,1,1,1,128,4,0.02,9,0.06,1
0,0,0,0,4,2,0.25,3,0.06,1
0,0.01,0,0,511,2,1,132,0.02,1
0,0,0,0,212,1,0.03,22,0.07,1
0,0,0,0,1,2,1,1,0,1
0,0,0,0,240,1,0.05,12,0.07,1
0,0,0,0,76,1,0.01,1,0.43,1
1,1,1,1,207,4,0.09,19,0.06,1
1,1,1,1,207,4,0.04,9,0.06,1
1,1,1,1,273,4,0.01,4,0.05,1
0,0,0,0,107,1,0.16,17,0.07,1
0,0,0,0,51,2,1,18,0.01,1
1,1,1,1,41,4,0.17,47,0.03,1
1,1,1,1,207,4,0.05,11,0.07,1
1,1,1,1,114,4,0.09,10,0.08,1
1,1,1,1,11,4,0.45,5,0.08,1
0,0,0,0,105,3,0.03,3,0.07,1
0,0,0,0,203,3,0.09,19,0.08,1
0,0,0,0,358,2,1,255,0,1
0,0,0,0,1,2,1,12,0,1
0,0,0,0,1,2,1,103,0,1
0,0,0,0,1,5,1,1,0.19,1
1,1,1,1,183,4,0.03,5,0.08,1
1,1,1,1,235,4,0.05,11,0.07,1
1,1,0.97,1,31,4,0.32,12,0.07,1
0,0,0,0,1,2,1,74,0,1
0,0,0,0,147,2,1,147,0.01,1
0,0.02,0,0,511,2,1,87,0.02,1
0,0.03,0,0,2,1,0.5,1,0.55,1
1,1,1,1,186,4,0.01,1,0.06,1
1,1,1,1,295,4,0.02,7,0.05,1
0,0,0,0,146,1,0.08,11,0.07,1
0,0,0,0,23,2,0.04,1,0.65,1
0,0.18,0.22,0,509,1,0,1,1,1
0,0,0,0,130,3,0.11,14,0.06,1
0,0,0,0,3,2,1,125,0,1
0.01,0.01,0,0,2,2,1,255,0,1
1,1,1,1,20,4,0.1,3,0.08,1
1,1,1,1,298,4,0.06,3,0.08,1
1,1,1,1,243,4,0.09,23,0.06,1
0,0,0,0,3,2,1,53,0,1
1,1,1,1,88,4,0.08,18,0.07,1
0,0,0,0,243,1,0.08,19,0.07,1
0,0,0,0,204,1,0.04,8,0.08,1
1,1,1,1,56,4,0.11,19,0.07,1
1,1,1,1,300,4,0.03,9,0.07,1
1,1,1,1,109,4,0.08,11,0.07,1
1,1,1,1,61,4,0.31,79,0.02,1
1,1,1,1,286,4,0.07,19,0.07,1
1,1,1,1,140,4,0.07,10,0.06,1
1,1,1,1,160,4,0.03,4,0.06,1
1,1,1,1,72,4,0.06,4,0.06,1
1,1,1,1,75,4,0.09,13,0.07,1
1,1,1,1,116,4,0.14,16,0.05,1
0,0,0,0,285,1,0.05,13,0.09,1
1,1,1,1,260,4,0.03,7,0.07,1
0.97,0.99,1,1,17,4,1,79,0.01,1
0,0,0,0,110,1,0.16,6,0.09,1
0,0,0,0,1,2,1,87,0,1
1,1,1,1,183,4,0.01,19,0.07,1
1,1,1,1,62,4,0.15,17,0.07,1
1,1,1,1,225,4,0.07,5,0.07,1
0,0,0,0,259,1,0.04,11,0.09,1
0,0,0,0,144,1,0.1,12,0.07,1
0,0.07,0,0,1,5,1,1,0.48,1
1,1,1,1,24,4,0.17,4,0.08,1
0,0,0,0,2,2,1,14,0,1
1,1,1,1,293,4,0.04,5,0.09,1
1,1,1,1,96,4,0.06,5,0.08,1
1,1,1,1,203,4,0.03,17,0.07,1
1,1,1,1,110,4,0.18,13,0.07,1
0,0,0,0,102,3,0.01,1,0.07,1
0,0.09,0.51,0,196,2,0.49,96,0.63,1
1,1,1,1,290,4,0.06,5,0.07,1
1,1,1,1,202,4,0.06,14,0.07,1
0,0,0,0,1,1,1,2,1,1
1,1,1,1,88,4,0.1,9,0.06,1
0,0,0,0,1,2,1,177,0.01,1
0,0,0,0,31,2,1,31,0.05,1
1,1,1,1,33,4,0.39,53,0.04,1
0,0,0.01,0,93,2,0.99,92,0.01,1
1,1,1,1,56,4,0.36,70,0.02,1
0,0,0,0,43,1,0.02,1,0.35,1
1,1,1,1,231,4,0.06,13,0.07,1
0,0,0,0,16,2,0.06,1,0.12,1
1,1,1,1,299,4,0.05,10,0.07,1
1,1,1,1,98,4,0.05,5,0.06,1
1,1,1,1,174,4,0.02,19,0.07,1
1,1,1,1,258,4,0.07,17,0.05,1
0,0,0,0,273,3,0.04,12,0.09,1
0,0,0,0,1,2,1,120,0,1
1,1,1,1,149,4,0.13,4,0.07,1
1,1,1,1,68,4,0.09,6,0.06,1
1,1,1,1,283,4,0.07,19,0.07,1
1,1,1,1,117,4,0.09,5,0.07,1
1,1,1,1,228,4,0.03,6,0.07,1
1,1,1,1,244,4,0.05,11,0.07,1
1,1,1,1,133,4,0.13,17,0.07,1
1,1,1,1,87,4,0.01,20,0.07,1
1,1,1,1,237,4,0.03,6,0.07,1
1,1,1,1,223,4,0.03,6,0.07,1
1,1,1,1,72,4,0.26,72,0.02,1
1,1,1,1,91,4,0.03,3,0.08,1
1,1,1,1,298,4,0.07,1,0.06,1
0,0,0,0,1,2,1,1,0.05,1
0,0,0,0,300,1,0.07,20,0.06,1
0,0,0,0,2,1,0.5,1,0.29,1
0,0.08,0.05,0,434,1,0,1,1,1
0,0,0,0,121,3,0.14,17,0.07,1
0,0.11,0.09,0,374,1,0,1,1,1
0,0,0,0,193,2,1,255,0,1
0,0,0,0,1,2,1,62,0,1
1,1,1,1,258,4,0.06,15,0.06,1
1,1,1,1,126,4,0.03,8,0.07,1
1,1,1,1,120,4,0.12,29,0.05,1
1,1,1,1,220,4,0.08,18,0.06,1
1,1,1,1,22,4,0.23,57,0.04,1
0,0,0,0,11,2,0.09,1,0.2,1
0,0,0,0,21,1,0.1,22,0.06,1
1,1,1,1,168,4,0.1,17,0.05,1
1,1,1,1,104,4,0.13,14,0.08,1
1,1,1,1,75,4,0.05,20,0.07,1
1,1,1,1,237,4,0.03,6,0.08,1
0,0,0,0,477,2,1,58,0,1
1,1,1,1,211,4,0.03,17,0.07,1
0,0.16,0,0,19,2,0.11,2,0.74,1
1,1,1,1,269,4,0.03,7,0.07,1
0,0.03,0.06,0,129,1,0.01,1,0.71,1
0,0,0,0,1,5,1,1,0.28,1
1,1,1,1,297,4,0.06,10,0.08,1
1,1,1,1,270,4,0.03,12,0.07,1
1,1,1,1,230,4,0.04,11,0.07,1
1,1,1,1,275,4,0.05,14,0.06,1
0,0,0,0,145,1,0.12,12,0.06,1
0,0,0,0,455,2,1,158,0,1
0,0,0,0,128,1,0.04,5,0.07,1
1,1,1,1,206,4,0.07,14,0.06,1
1,1,1,1,236,4,0.06,16,0.07,1
1,0.92,1,1,226,4,0.03,7,0.07,1
0,0.03,0,0,12,2,0.17,2,0.75,1
1,1,1,1,283,4,0.04,12,0.05,1
1,1,1,1,223,4,0.1,23,0.06,1
0,0,0,0,1,2,1,86,0,1
0,0,0,0,1,2,1,144,0,1
0,0,0,0,121,1,0.07,8,0.08,1
0,0,0,0,1,2,1,36,0,1
0,0,0,0,1,2,1,186,0,1
1,1,1,1,120,4,0.1,4,0.07,1
0,0,0,0,64,1,0.2,13,0.05,1
0,0,0,0,208,1,0.01,2,0.1,1
1,1,1,1,131,4,0.09,1,0.07,1
0,0.18,0,0,2,1,0.5,1,0.4,1
0,0,0,0,1,2,1,4,0,1
1,1,1,1,128,4,0.19,24,0.05,1
1,1,1,1,266,4,0.07,19,0.05,1
1,1,1,1,244,4,0.06,6,0.07,1
1,1,1,1,148,4,0.12,18,0.06,1
0,0,0,0,1,2,1,216,0,1
1,1,1,1,294,4,0.05,14,0.06,1
1,1,1,1,146,4,0.05,8,0.06,1
0,0,0,0,132,1,0.14,18,0.06,1
0,0,0,0,117,1,0.03,4,0.07,1
0,0,0,0,14,2,1,14,0.02,1
0.25,0.95,1,1,35,4,0.43,61,0.08,1
1,1,1,1,167,4,0.04,7,0.07,1
0,0.1,0,0,1,5,1,1,0.27,1
1,1,1,1,221,4,0.01,2,0.09,1
1,1,1,1,139,4,0.1,14,0.07,1
1,1,1,1,290,4,0.02,6,0.05,1
0,0,0,0,110,1,0.07,8,0.06,1
1,1,1,1,98,4,0.07,4,0.07,1
1,1,1,1,31,4,0.52,73,0.02,1
1,1,1,1,123,4,0.04,16,0.07,1
1,1,1,1,104,4,0.12,12,0.07,1
1,1,1,1,116,4,0.1,12,0.06,1
0,0,0,0,225,1,0.02,5,0.07,1
1,1,1,1,32,4,0.22,47,0.04,1
1,1,1,1,238,4,0.03,7,0.06,1
1,1,1,1,146,4,0.09,13,0.07,1
0,0,0,0,9,2,1,9,0.06,1
0,0,0,0,79,1,0.23,8,0.07,1
0,0,0,0,123,1,0.02,2,0.07,1
1,0.8,1,1,8,4,1,8,0.2,1
1,1,1,1,262,4,0.08,20,0.05,1
1,1,1,1,1,6,1,1,1,1
1,1,1,1,292,4,0.04,8,0.09,1
1,1,1,1,58,4,0.28,62,0.02,1
0,0.05,0,0,31,2,0.48,15,0.61,1
0,0,0,0,1,2,1,25,0,1
1,1,1,1,249,4,0.08,2,0.07,1
1,1,1,1,53,4,0.23,64,0.02,1
1,1,0.99,1,102,4,0.01,1,0.06,1
1,1,1,1,272,4,0.06,1,0.07,1
0,0,0,0,131,1,0.15,19,0.07,1
1,1,1,1,112,4,0.05,35,0.05,1
1,1,1,1,137,4,0.06,8,0.06,1
1,1,1,1,278,4,0.04,9,0.07,1
1,1,1,1,213,4,0.07,14,0.06,1
1,1,1,1,268,4,0.01,2,0.07,1
1,1,1,1,102,4,0.13,13,0.06,1
0,0,0.13,0,511,1,0,1,1,1
0,0,0,0,509,2,1,150,0.17,1
0,0,0,0,4,2,1,112,0,1
1,1,1,1,1,6,1,1,1,1
0,0,0,0,482,2,1,139,0,1
0,0.02,0,0,61,2,1,61,0.04,1
0,0,0,0,262,1,0.07,18,0.07,1
1,1,1,1,257,4,0.08,21,0.05,1
0,0,0,0,242,1,0.04,10,0.08,1
0,0,0,0,1,2,1,47,0,1
0,0,0,0,227,1,0.06,13,0.08,1
1,1,1,1,55,4,0.45,25,0.05,1
0,0.11,0.09,0,402,1,0,1,1,1
1,1,1,1,118,4,0.13,14,0.08,1
0,0,0,0,2,2,1,8,0,1
1,1,1,1,94,4,0.2,19,0.07,1
0,0,0,0,1,2,1,120,0,1
1,1,1,1,127,4,0.09,18,0.07,1
1,1,1,1,12,4,0.75,58,0.04,1
1,1,1,1,120,4,0.06,3,0.06,1
1,1,1,1,110,4,0.07,19,0.07,1
1,1,1,1,227,4,0.08,18,0.07,1
1,1,1,1,262,4,0.08,20,0.05,1
0,0,0,0,215,1,0.04,24,0.07,1
1,1,1,1,134,4,0.09,19,0.06,1
1,1,1,1,202,4,0.05,10,0.07,1
1,1,1,1,280,4,0.09,25,0.05,1
1,1,1,1,216,4,0.01,20,0.07,1
1,1,1,1,138,4,0.06,7,0.05,1
1,1,1,1,127,4,0.13,16,0.07,1
0,0,0,0,2,5,1,2,0.51,1
1,1,1,1,147,4,0.04,1,0.08,1
0,0,0,0,418,2,1,255,0,1
1,1,1,1,50,4,0.32,63,0.02,1
0,0,0,0,2,5,1,2,0.26,1
0,0,0,0,1,2,1,136,0,1
1,1,1,1,267,4,0.02,5,0.06,1
0,0,0,0,217,1,0.07,16,0.08,1
1,0.44,1,1,179,4,0.02,4,0.24,1
0,0,0,0,312,2,1,255,0,1
0,0,0,0,126,1,0.1,12,0.08,1
1,1,1,1,210,4,0.02,4,0.06,1
0,0,0,0,1,1,1,2,1,1
0,0,0,0,228,1,0.03,6,0.07,1
1,1,1,1,224,4,0.04,9,0.09,1
1,1,1,1,240,4,0.03,6,0.05,1
0,0,0,0,2,2,1,38,0.01,1
1,1,1,1,226,4,0.04,11,0.07,1
1,1,1,1,294,4,0.08,23,0.05,1
1,1,1,1,272,4,0.06,16,0.09,1
1,1,1,1,85,4,0.19,13,0.06,1
0,0,0,0,122,2,0.92,180,0.04,1
1,1,1,1,167,4,0.04,7,0.07,1
0,0,0,0,1,2,1,128,0,1
0,0,0,0,235,1,0.05,12,0.07,1
0,0,0,0,132,1,0.05,4,0.06,1
1,1,0.99,1,131,4,0.13,17,0.07,1
1,1,1,1,139,4,0.14,19,0.05,1
1,1,1,1,201,4,0.03,7,0.07,1
0,0,0,0,226,5,0.01,2,0.51,1
1,1,1,1,199,4,0.01,19,0.06,1
1,1,1,1,226,4,0.04,11,0.07,1
1,1,1,1,234,4,0,1,0.07,1
0,0,0,0,1,2,1,80,0,1
1,1,1,1,129,4,0.02,19,0.07,1
1,1,1,1,12,4,0.08,15,0.07,1
1,1,1,1,257,4,0.06,6,0.08,1
1,1,1,1,102,4,0.02,2,0.05,1
1,1,1,1,217,4,0.06,14,0.07,1
0,0,0,0,132,3,0.08,11,0.07,1
0,0,0,0,242,1,0.06,14,0.08,1
0,0,0,0,510,2,1,155,0.03,1
1,0.94,1,1,228,4,0.07,15,0.09,1
1,1,1,1,79,4,0.23,18,0.05,1
0,0,0,0,243,1,0.05,12,0.07,1
0,0,0,0,3,2,1,255,0,1
1,0.92,1,1,1,6,1,1,0.9,1
0,0,0,0,138,1,0.06,6,0.07,1
1,1,0.99,1,187,4,0.03,5,0.08,1
1,1,1,1,249,4,0.05,12,0.05,1
0,0,0,0,1,5,1,1,0.9,1
0,0,0,0,1,2,1,46,0,1
0,0,0,0,230,1,0.05,12,0.07,1
1,1,1,1,264,4,0.06,2,0.07,1
1,1,1,1,204,4,0.08,14,0.07,1
1,1,1,0.95,236,4,0.08,3,0.07,1
1,1,1,1,107,4,0.02,2,0.07,1
1,1,0.99,1,128,4,0.09,16,0.06,1
0,0,0,0,271,1,0.06,16,0.07,1
1,1,1,1,166,4,0.1,16,0.05,1
1,1,1,1,244,4,0.07,4,0.07,1
1,1,1,1,214,4,0.11,24,0.05,1
1,1,1,1,232,4,0.02,4,0.07,1
0,0,0,0,193,3,0.02,3,0.07,1
1,1,1,1,280,4,0.04,11,0.05,1
0.05,0.02,0,0,2,2,0.5,83,0.07,1
0,0,0,0,1,2,1,229,0,1
1,0.2,0.24,1,510,4,0,1,1,1
0,0,0,0,511,2,1,187,0.01,1
1,1,1,1,94,4,0.01,1,0.05,1
0,0.03,0.07,0,102,1,0.01,1,0.67,1
0,0,0,0,511,2,1,108,0.19,1
1,1,1,1,254,4,0.01,2,0.07,1
0,0,0,0,2,2,1,147,0,1
1,1,1,1,276,4,0.07,18,0.06,1
0,0,0,0,117,3,0.11,13,0.06,1
1,1,1,1,145,4,0.08,12,0.05,1
0,0.19,0.18,0,511,1,0,1,1,1
1,1,1,1,137,4,0.14,10,0.07,1
0,0,0,0,1,1,1,1,1,1
1,1,1,0.67,3,4,0.67,42,0.02,1
1,0.84,1,1,226,4,0.11,22,0.11,1
0,0,0,0,2,5,1,2,0.14,1
0,0,0,0,137,1,0.12,14,0.06,1
0,0,0,0,1,2,1,191,0,1
1,1,1,1,126,4,0.05,6,0.05,1
0,0,0,0,2,5,1,2,0.51,1
1,1,1,1,123,4,0.07,8,0.06,1
1,1,1,1,284,4,0.06,1,0.07,1
1,1,1,1,143,4,0.06,8,0.05,1
0,0,0,0,510,2,1,234,0.01,1
0,0,0,0,1,2,1,254,0,1
0,0.1,0.1,0,240,1,0,1,0.98,1
1,1,1,1,252,4,0.03,18,0.06,1
0.09,0.09,0,0,2,3,1,11,0,1
0,0.25,0.25,0,511,1,0,1,1,1
1,1,1,1,124,4,0.13,16,0.05,1
1,1,1,1,200,4,0.02,4,0.05,1
0.89,1,0.89,1,9,4,0.89,9,0,1
1,1,1,1,225,4,0.01,18,0.07,1
1,1,1,1,240,4,0.08,19,0.06,1
1,1,1,1,125,4,0.16,20,0.05,1
1,1,1,1,240,4,0.03,7,0.07,1
0,0,0,0,103,1,0.13,25,0.05,1
1,1,1,1,59,4,0.02,9,0.06,1
1,1,1,1,116,4,0.06,7,0.07,1
0,0,0,0,39,2,1,39,0.02,1
0,0,0,0,44,2,1,255,0,1
1,1,1,1,226,4,0.02,4,0.07,1
1,1,1,1,198,4,0.02,3,0.08,1
1,1,1,1,23,4,0.39,69,0.03,1
1,1,1,1,229,4,0.06,3,0.09,1
1,1,1,1,134,4,0.04,5,0.08,1
1,0.99,1,1,78,4,0.24,59,0.02,1
1,1,1,1,270,4,0.06,17,0.08,1
0,0,0,0,128,1,0.03,4,0.08,1
1,1,1,1,227,4,0.03,15,0.08,1
0,0,0,0,137,1,0.05,7,0.07,1
1,1,1,1,282,4,0.03,8,0.07,1
1,1,1,1,53,4,0.08,5,0.07,1
1,1,1,1,139,4,0.14,32,0.06,1
0,0,0,0,1,2,1,189,0,1
0,0,0,0,1,2,1,33,0,1
1,1,1,1,148,4,0.16,19,0.05,1
1,1,1,1,136,4,0.07,17,0.07,1
0,0,0,0,105,1,0.06,6,0.05,1
1,1,1,1,294,4,0.06,3,0.07,1
1,1,1,1,251,4,0.03,7,0.05,1
0,0,0,0,53,2,0.13,7,0.02,1
1,1,1,1,35,4,0.23,9,0.08,1
1,1,1,1,266,4,0.01,3,0.08,1
0,0.01,0.05,0,511,1,0,1,1,1
0,0,0,0,462,2,1,16,0,1
0,0.05,0,0,26,2,0.85,27,0.7,1
1,1,1,1,102,4,0.02,2,0.07,1
0.97,0.99,1,1,12,4,1,74,0.01,1
1,1,1,1,200,4,0.01,8,0.07,1
0,0.08,0.06,0,425,1,0,1,1,1
1,1,1,1,293,4,0.04,11,0.08,1
1,1,1,1,209,4,0.03,14,0.07,1
1,1,1,1,209,4,0.05,11,0.07,1
1,1,1,1,85,4,0.06,10,0.07,1
1,1,1,1,148,4,0.01,16,0.06,1
0,0,0,0,60,2,0.98,59,0.02,1
1,1,1,1,278,4,0.07,2,0.07,1
1,1,1,1,102,4,0.01,1,0.05,1
1,1,1,1,21,4,0.1,62,0.03,1
0,0,0,0,105,1,0.13,14,0.07,1
1,1,1,1,299,4,0.06,17,0.08,1
0,0,0,0,152,2,1,152,0.01,1
1,1,1,1,89,4,0.12,20,0.05,1
1,1,1,1,296,4,0.03,10,0.06,1
1,1,1,1,210,4,0.09,18,0.06,1
0,0,0,0,511,2,1,231,0.06,1
0,0,0,0,5,2,1,220,0,1
0,0,0,0,1,2,1,59,0,1
0,0,0,0,1,5,1,1,0.36,1
0,0,0,0,1,2,1,231,0,1
0,0,0,0,2,5,1,2,0.63,1
1,1,1,1,255,4,0.03,7,0.05,1
1,1,1,1,266,4,0.05,5,0.06,1
0,0.03,0.07,0,117,1,0.01,1,0.69,1
0,0,0,0,1,5,1,1,0.03,1
0,0,0,0,84,2,1,84,0.02,1
0,0,0,0,201,2,1,4,0.18,1
1,1,1,1,286,4,0.03,10,0.09,1
0,0,0,0,239,1,0.06,14,0.07,1
0,0,0,0,276,1,0.04,10,0.06,1
1,1,1,1,43,4,0.37,56,0.02,1
1,1,1,1,58,4,0.24,14,0.05,1
1,1,1,1,231,4,0.06,13,0.06,1
1,1,1,1,8,4,0.12,61,0.02,1
1,1,1,1,105,4,0.14,5,0.07,1
1,1,1,1,263,4,0.04,11,0.05,1
1,1,1,1,92,4,0.07,12,0.07,1
1,1,1,1,136,4,0.03,15,0.07,1
1,1,1,1,260,4,0.02,6,0.05,1
1,1,1,1,147,4,0.12,6,0.07,1
1,0.08,0.06,1,367,4,0,1,1,1
1,1,1,1,259,4,0.02,16,0.07,1
1,1,1,1,274,4,0.03,7,0.06,1
1,1,1,1,242,4,0.02,4,0.07,1
0,0,0,0,1,1,1,2,1,1
1,0.94,1,1,1,6,1,1,0.93,1
1,1,1,1,29,4,0.14,4,0.08,1
1,1,1,1,129,4,0.09,15,0.06,1
1,1,1,1,109,4,0.1,11,0.05,1
0,0,0,0,82,1,0.15,12,0.05,1
1,1,1,1,67,4,0.28,61,0.02,1
1,1,1,1,121,4,0.02,15,0.07,1
1,1,1,1,40,4,0.28,31,0.06,1
0,0.11,0,0,511,2,1,29,0.11,1
0,0,0,0,17,2,0.24,43,0.27,1
1,1,1,1,112,4,0.07,2,0.07,1
1,1,1,1,23,4,0.04,10,0.09,1
1,1,1,1,142,4,0.08,1,0.08,1
1,1,1,1,217,4,0.08,8,0.06,1
1,1,1,1,15,4,0.4,57,0.04,1
1,1,1,1,264,4,0.01,30,0.06,1
1,1,1,1,208,4,0,1,0.07,1
1,1,1,1,279,4,0.03,7,0.07,1
0,0.01,0.02,0,189,1,0.01,1,0.77,1
1,1,1,1,266,4,0.02,4,0.06,1
0,0,0,0,250,1,0.01,2,0.07,1
1,1,1,1,76,4,0.18,14,0.07,1
1,1,1,1,111,4,0.07,6,0.06,1
0,0,0,0,1,5,1,1,0.6,1
1,1,1,1,107,4,0.07,14,0.07,1
1,1,1,1,159,4,0.11,17,0.06,1
1,1,0.99,1,147,4,0.12,18,0.06,1
0,0,0,0,100,1,0.01,1,0.07,1
1,1,1,1,150,4,0.13,11,0.07,1
0,0.11,0.08,0,416,1,0,1,1,1
1,1,1,1,265,4,0.02,4,0.08,1
1,1,1,1,228,4,0.04,9,0.09,1
0.98,0.99,1,1,19,4,1,81,0.01,1
1,1,1,1,22,4,0.27,6,0.07,1
1,1,1,1,235,4,0.07,17,0.07,1
1,1,1,1,267,4,0.09,25,0.05,1
0,0,0,0,171,1,0.03,5,0.08,1
1,1,1,1,211,4,0.12,25,0.05,1
0,0,0,0,371,2,1,255,0,1
0,0,0,0,293,1,0.07,20,0.08,1
1,1,1,1,238,4,0.02,4,0.08,1
1,1,1,1,136,4,0.18,24,0.05,1
0,0,0,0,223,1,0.04,10,0.08,1
1,1,1,1,130,4,0.02,2,0.08,1
1,1,1,1,267,4,0.01,17,0.06,1
1,1,1,1,227,4,0.04,9,0.05,1
1,1,1,1,300,4,0.08,25,0.05,1
1,1,1,1,204,4,0.02,20,0.06,1
1,1,1,1,16,4,0.5,17,0.07,1
1,1,1,1,216,4,0.03,6,0.06,1
1,1,1,1,237,4,0.04,9,0.07,1
1,1,1,1,7,4,0.14,10,0.09,1
0,0,0,0,125,1,0.1,12,0.08,1
1,1,1,1,58,4,0.29,75,0.02,1
1,1,1,1,222,4,0.01,2,0.08,1
0,0,0,0,5,2,1,255,0,1
1,1,1,1,223,4,0.1,23,0.06,1
0,0,0,0,246,1,0,1,0.09,1
0,0,0,0,1,2,1,30,0.03,1
1,1,1,1,240,4,0.08,19,0.07,1
0,0,0,0,240,3,0,1,0.07,1
1,1,1,1,266,4,0.03,5,0.07,1
1,1,1,1,226,4,0.08,19,0.07,1
0,0.15,0,0,1,2,1,17,0.02,1
1,1,1,1,198,4,0.03,5,0.08,1
1,1,1,1,300,4,0.07,18,0.08,1
1,1,1,1,119,4,0.08,9,0.05,1
0,0,0,0,1,5,1,1,1,1
1,1,1,1,235,4,0.05,12,0.06,1
0,0,0,0,1,2,1,43,0,1
1,1,1,1,146,4,0.08,9,0.07,1
1,1,1,1,127,4,0.09,7,0.07,1
1,1,1,1,287,4,0.05,14,0.08,1
1,1,1,1,266,4,0.06,15,0.08,1
0,0,0,0,1,2,1,149,0,1
1,1,1,1,22,4,0.05,16,0.08,1
1,1,1,1,105,4,0.1,10,0.06,1
1,1,1,1,201,4,0.01,6,0.08,1
0,0.03,0.03,0,348,1,0,1,1,1
0,0,0,0,1,2,1,80,0,1
0,0,0,0,124,1,0.13,16,0.06,1
0,0,0,0,253,1,0.08,19,0.07,1
1,1,1,1,112,4,0.06,13,0.07,1
1,0.98,1,1,222,4,0.05,12,0.1,1
1,1,1,1,162,4,0.15,24,0.05,1
1,1,1,1,110,4,0.16,18,0.07,1
1,1,1,1,294,4,0.04,15,0.07,1
1,1,1,1,50,4,0.04,10,0.08,1
0,0.05,0.07,0,473,1,0,1,1,1
1,1,1,1,290,4,0.01,5,0.07,1
1,1,1,1,217,4,0.01,3,0.07,1
0,0,0,0,1,2,1,130,0,1
1,1,1,1,205,4,0.07,14,0.06,1
0,0,0,0,132,1,0.14,36,0.07,1
1,1,1,1,254,4,0.04,10,0.08,1
1,1,1,1,23,4,0.39,68,0.02,1
1,1,1,1,83,4,0.16,13,0.07,1
0,0.02,0,0,511,2,1,50,0.03,1
1,1,1,1,208,4,0.1,20,0.07,1
0,0,0,0,237,1,0.03,6,0.07,1
1,1,1,1,274,4,0.05,15,0.07,1
0,0,0,0,1,2,1,188,0,1
1,1,1,1,127,4,0.07,1,0.17,1
0,0,0,0,3,2,1,184,0,1
0,0,0,0,1,2,1,2,0,1
1,1,1,1,245,4,0.09,23,0.06,1
1,1,1,1,149,4,0.11,1,0.07,1
1,1,0.98,1,46,4,0.33,8,0.07,1
1,1,1,1,239,4,0,13,0.07,1
1,1,1,1,225,4,0.09,21,0.06,1
1,1,1,1,1,6,1,1,1,1
1,1,1,1,135,4,0.14,3,0.06,1
1,1,1,1,100,4,0.04,4,0.07,1
0,0,0,0,1,5,1,1,0.02,1
1,1,1,1,121,4,0.05,6,0.06,1
0,0,0,0,1,5,1,1,0.21,1
1,1,1,1,179,4,0.11,19,0.06,1
0,0,0,0,511,2,1,187,0.02,1
